Folder,Depth,d,E,v,phi,psi,c,sv,sh,Delft_inf,Delft_sug,Exists,yield_angle,yield_stress,yield_strain,ID,maxs,Mw,Mc
Disp_1457,41,2158.05,76470400,0.324901,25.0210142458461,14.3489,4999.99929007348,867.9892905,500.872666476731,4548.0768462737,4513.78782182442,1,NaN,Inf,Inf,468,6429.16777089345,58216015.7690942,13901943.0048237
Disp_1458,32,2353.29,38127500,0.323547,30.0942505611184,14.0087,5000.00201498262,738.7447968,368.320485206154,3787.00859397334,3760.87469641214,1,-5,4089.7004896215,0.534024477005005,469,5454.4331087931,29222113.0015151,8342024.69013794
Disp_1459,15,1646.15,33677000,0.326735,31.5231605668286,16.8346,4999.99809899289,242.2309725,115.582159775083,1825.4570127128,1694.93146792647,1,25,1722.82608003606,0.454915165901184,470,2396.16641339811,25302312.1945234,12126086.6575616
Disp_146,28,2375.38,56564600,0.317327,32.6457880063405,12.0566,5000.00141054996,652.4693784,300.498778407356,4266.63422081001,4204.29459610212,1,0,3463.62747382397,0.239928305149078,471,3676.0556481035,43035767.0755854,19257464.8349818
Disp_1460,41,1958.28,56015600,0.316592,35.7902249276136,18.0065,5000.00228330856,787.6397988,327.012848409453,5156.32825933111,5127.72722810969,1,0,5029.52385086057,0.366965860128403,472,5112.17473944296,41748231.7237396,21384610.1664504
Disp_1461,44,2036.75,77249400,0.296063,35.2045627160671,19.1692,5000.00083499651,879.14277,372.319260118764,6173.02600562175,6135.53372273193,1,0,5070.01134638024,0.313056647777557,473,6177.62387912488,58097515.8362411,29764293.3538038
Disp_1462,43,1887.37,99990700,0.282357,27.6280365405594,13.2632,4999.99608707082,796.1492871,426.951276284668,5132.27951562168,5082.11547393921,1,NaN,Inf,Inf,474,5090.5222490781,77923409.1932686,31249793.9875638
Disp_1463,23,1699.9,74283800,0.375284,40.9954872679844,19.2697,5000.00526695287,383.548437,131.940821694065,4079.65405939828,3912.34326937946,1,NaN,Inf,Inf,475,2087.91294722969,47180247.8854932,25604839.2051815
Disp_1465,39,1769.8,96366500,0.28327,32.9052202517684,16.4644,4999.99578200926,677.107782,309.268338918477,5355.94370602865,5287.86604717177,1,15,3874.97269140159,0.300209075212479,476,4406.85992203777,73189685.2155365,35562974.9845563
Disp_1466,37,1898.8,45378600,0.27564,35.2201784317769,13.4483,5000.00331290008,689.207436,291.727680389392,4385.59213747691,4356.99234664871,1,NaN,Inf,Inf,477,5037.44514786123,35433486.9089241,16843741.7715871
Disp_1467,13,2113.53,48108200,0.326433,25.5609708484061,18.8335,5000.00057084116,269.5384809,153.240353566912,1804.79846028601,1597.69604621448,1,60,1987.98538593262,0.813746273517609,478,6734.23947711348,36195182.2829643,15596162.8428852
Disp_1468,50,1788.99,98422000,0.32281,26.8979099903854,18.7238,4999.99878313269,877.499595,480.5168666571,5272.87695118292,5239.3601193754,1,NaN,Inf,Inf,479,7214.63842562575,74646275.6464505,29385818.5979233
Disp_1469,41,1627.06,36759200,0.396579,41.9414098069795,18.9538,5000.00704135635,654.4198026,217.025027856588,4286.01853950889,4269.14167321472,1,-50,1388.80082189631,0.115840002894402,480,2478.95754588687,23791223.2130334,13365228.0635094
Disp_147,38,2398.92,89870000,0.327214,41.9043654328382,19.1627,5000.00695836628,894.2693976,296.996468262039,7535.14213261076,7470.51677300687,1,NaN,Inf,Inf,481,5196.35933923015,60229105.2208381,32209030.5364854
Disp_1471,24,1693.8,88184100,0.326416,33.0453268375857,14.8882,4999.99819287699,398.788272,181.328094534195,3672.85292143597,3501.12387637737,1,0,1801.38734765803,0.0940923765301704,482,2219.11127763064,63628513.6988179,31585830.1623471
Disp_1472,15,1811.19,60617300,0.385924,42.5316213541251,19.7557,5000.00868847755,266.5166085,86.3521791934292,3126.88459060088,2817.23939497976,1,NaN,Inf,Inf,483,1645.36383526118,38229578.4440236,21099265.1644385
Disp_1475,41,1758.2,49327600,0.363586,20.2411341576654,14.3147,5000.00159331114,707.165622,462.506203026137,2904.20556303602,2886.44924167127,1,NaN,Inf,Inf,484,6410.12765130955,36656409.916736,3500688.45844337
Disp_1476,25,1902.01,44016300,0.275974,44.6415943311676,13.8766,5000.00483179388,466.4679525,138.695024093255,4097.07039742916,4021.0235800148,1,45,726.857982723545,0.0321044921875,485,2805.14224346332,30873566.5448743,15358235.4446331
Disp_1477,16,2195.77,45012600,0.275957,23.1027016446071,16.7634,4999.99858368337,344.6480592,209.414885495755,1927.78843480844,1799.67958217546,1,60,2950.41900966232,1.51403295993805,486,7608.55034208597,35473940.1395353,11627772.1195429
Disp_1478,25,2179.58,44698800,0.356122,44.12928016374,12.0506,5000.00514399088,534.541995,162.351258523044,4316.60027747059,4249.12769236538,1,45,803.529682644124,0.0321044921875,487,1839.20644205483,29886746.4628528,14975051.1956903
Disp_1479,46,1748.37,94038000,0.307199,24.0025056807396,14.4689,5000.00261881342,788.9694462,468.035141944579,4376.86504884893,4340.63904379227,1,NaN,Inf,Inf,488,5953.81433810327,72246778.9229662,23678670.7518555
Disp_148,28,1930.29,30707200,0.253962,44.3799088909832,14.5173,4999.99978042901,530.2120572,159.374977101956,3816.57911294486,3780.62943306516,1,40,916.403129673459,0.0635174885392189,489,3618.87180998827,22141936.4245237,11085622.704196
Disp_1480,30,1935.98,43876500,0.287253,37.4396744018407,12.6821,4999.99995612359,569.758914,223.387778588007,4018.29012474376,3973.41172984547,1,NaN,Inf,Inf,490,3691.01310110524,32753862.6649699,15748208.37717
Disp_1481,42,1674.05,42393200,0.292734,40.5914815756595,17.6251,5000.00119292401,689.742081,240.953584149224,4720.84045475847,4699.69796504094,1,NaN,Inf,Inf,491,4401.41055556839,29470055.6697852,15179987.7905346
Disp_1482,12,2377.63,37654600,0.266242,37.7157379775634,14.3901,4999.99388209067,279.8946036,108.670661246988,2484.04655027676,2229.65988592162,1,0,2231.57207202086,0.27529564499855,492,2937.40704784782,28265678.9206072,13761440.9638981
Disp_1483,8,1945.97,94722200,0.382167,21.130761158564,15.8682,4999.99954718257,152.7197256,97.6646243944785,1200.19015451913,741.895349330158,1,90,632.074941431285,0.101055018603802,493,2377.9663156737,63392897.2360038,30363059.8215315
Disp_1484,17,1757.77,70514000,0.30648,33.9968222128358,16.9964,4999.9963229272,293.1433029,129.233127429839,2888.77169737688,2621.86240364631,1,-20,1847.67329320959,0.186502352356911,494,2345.75742773905,51206727.4148181,25758249.8574629
Disp_1485,37,1967.98,55528000,0.360988,40.4265428385481,14.407,4999.99739339642,714.3177006,251.102228576851,5239.56129831868,5203.34244588911,1,35,1345.70217177572,0.0582350753247738,495,2588.68274506417,36584747.6972133,18105086.1983925
Disp_1486,41,1907.03,60839200,0.273444,22.8569573878204,19.8528,5000.00115565634,767.0265363,469.089027873106,3659.41701555202,3632.99127650015,1,NaN,Inf,Inf,496,8881.20890259071,48250670.0152262,7586666.19655276
Disp_1488,20,2172.02,81392500,0.325492,44.6024430638385,18.2597,5000.00072386034,426.150324,126.91463512913,4929.2857190664,4667.66914096734,1,35,844.639057268211,0.02541184425354,497,2704.58753009084,53949244.0670976,28581573.3273989
Disp_1489,11,2115.15,68604700,0.386661,37.3450658120008,13.1457,4999.99482165168,228.2458365,89.7887417735278,2637.52556984356,2111.55104827875,1,-15,944.231677345347,0.0440005883574486,498,1184.79302938731,45669193.474249,22780913.6662017
Disp_149,30,1904.26,70275900,0.367334,34.0330592898638,18.8148,5000.00429433392,560.423718,246.770725871132,4276.36245264316,4201.9609983011,1,-5,2894.99997697113,0.176663920283318,499,3200.86841956223,50207536.1730799,26248812.8720452
Disp_1490,19,2169.02,56046200,0.256898,28.6895223299685,13.0391,5000.00564745589,404.2836378,210.201987084804,2820.73372192809,2677.77249606258,1,-40,3739.61896440909,0.740909814834595,500,4171.46560974635,44477522.7809124,18818668.2064142
Disp_1491,42,1956.57,42213000,0.361908,36.7675597065577,12.115,4999.99659098651,806.1459714,323.611067271922,4742.02488645266,4724.26610647182,1,35,1551.22916340061,0.0874146819114685,501,3079.31144074813,30718114.986248,15465322.3511425
Disp_1492,9,2232.15,92558800,0.342774,24.7845892395014,18.7859,4999.99939760709,197.0765235,114.460487211135,1715.18378386142,1160.16218334468,1,90,994.354123275226,0.20703125,502,4468.11445352318,64654986.978361,31838697.6868852
Disp_1493,47,2283.54,82339200,0.334655,26.0881355231675,18.6462,4999.99996426815,1052.8717878,589.86804771749,5492.49228581005,5464.83294633089,1,NaN,Inf,Inf,503,9569.3885642149,62281465.2443977,14354426.6995591
Disp_1494,10,1878.32,33071300,0.350775,26.072913344325,18.8686,5000.00454488039,184.263192,103.27683311446,1264.35088111841,1055.39912286624,1,35,1213.72082457499,0.534024477005005,504,4665.45456963018,24529807.9976166,10381387.1795345
Disp_1495,16,1752.93,68740400,0.291305,32.9867906790711,13.9626,5000.00238695939,275.1398928,125.341169994413,2678.45962773922,2392.59534740098,1,0,1259.61664233591,0.0810203552246094,505,2069.1510281711,50842533.3618319,24504331.2823019
Disp_1496,35,1728.9,61575500,0.269374,44.0157904731273,14.099,4999.9902466047,593.617815,181.138563673608,5368.55958814387,5311.24162224073,1,40,998.533827976703,0.0358172506093979,506,3082.66003401198,43140772.4816308,20896150.5740065
Disp_1497,30,1976.54,80651700,0.393012,33.4014054076277,18.1309,4999.99529082161,581.695722,261.471518594897,4493.63442858353,4408.54946290442,1,-5,2854.14655107305,0.148867562413216,507,2854.14655107305,56571352.9055468,29567653.5681515
Disp_1498,9,1607.03,68651600,0.399318,32.6344674890061,18.5941,5000.00020532643,141.8846787,65.3694663566184,1699.51138822383,1142.18678866593,1,-20,995.067538495073,0.0940923765301704,508,1100.61882469409,45432973.6157011,23912858.6837777
Disp_15,47,2171.77,69682300,0.262162,39.440236019028,18.1178,5000.00403028779,1001.3379939,365.214992909011,7104.2822336236,7074.46951005088,1,NaN,Inf,Inf,509,7163.57013501711,49273225.5233516,24322548.0874778
Disp_150,36,1850.52,75394700,0.342233,44.2503254253215,12.2115,5000.00099973029,653.5296432,197.500234131348,6057.10526170051,5992.86585932112,1,45,982.159223031073,0.0224209614098072,510,1992.68012266191,50192845.3549098,24539766.2643626
Disp_151,41,1856.71,43497600,0.299691,26.3440023029955,15.3792,4999.99634668397,746.7873291,415.393321273814,3622.76937612902,3604.53500432634,1,NaN,Inf,Inf,511,6799.20884932662,33906874.5665977,7181244.01421752
Disp_152,12,2029.32,94842700,0.296157,34.9457885852613,15.6075,5000.0051459706,238.8915504,102.054201688835,2923.45144641117,2267.99919868327,1,0,1208.06329013801,0.0582350753247738,512,1977.28203180707,66810718.4161798,32115712.6798543
Disp_153,48,2090.64,97529300,0.336286,20.8075753000108,19.8221,5000.00197102292,984.4405632,634.737194312033,4542.43029962953,4513.16582083838,1,NaN,Inf,Inf,513,11519.2058065428,73587960.9844393,13329797.2750432
Disp_154,43,2051.21,53576400,0.351742,38.0845813644148,18.5005,4999.99461603084,865.2619143,331.54752667941,5573.76385378145,5550.30895380316,1,NaN,Inf,Inf,514,4831.23001199861,35623469.6444013,18720492.0479449
Disp_155,34,1853.4,81825500,0.344604,21.1316310542019,13.0017,4999.9966683913,618.183036,395.320753747875,3129.22502587419,3077.6671125877,1,NaN,Inf,Inf,515,4884.87468861508,61142071.0578737,17771802.6235438
Disp_156,13,1880.65,88700600,0.343462,29.7519447890085,17.6531,4999.99891791773,239.8392945,120.820010524293,2365.8285687599,1916.63154361054,1,-35,2054.7073053508,0.239928305149078,516,2540.54994183359,62263900.0540087,31250888.3013313
Disp_157,22,1744.69,85995400,0.256615,26.3314203851762,15.7004,4999.99974104743,376.5389958,209.520324233238,2830.80930926559,2656.01198632686,1,50,3913.42439480422,0.943783760070801,517,5025.02813977181,66891675.017813,30032843.6123881
Disp_158,16,1754.93,32307400,0.303244,31.5413310740804,13.2729,4999.99862717704,275.4538128,131.360206884253,1966.68652021045,1856.60249864271,1,0,1290.15144662526,0.196625307202339,518,2417.77090613403,24822130.4540636,11089974.300658
Disp_159,34,2085.15,30316000,0.275595,36.9591729892969,12.4515,4999.99896055971,695.480931,277.325949145008,3929.99869227268,3910.13826199017,1,0,3983.49214051006,0.51781564950943,519,4975.88718275771,23661157.3908387,11445100.9921768
Disp_16,9,2297.08,57407200,0.265502,36.2817049889177,17.9851,4999.99557125915,202.8091932,82.7956749788581,2306.712768476,1702.53524452472,1,-20,1754.66395438066,0.239928305149078,520,3314.5572384723,42173047.716728,21037726.0376204
Disp_160,25,1986.2,70588600,0.39579,28.3805543008017,16.1517,5000.00154461009,487.11555,255.577041168918,3292.57344659425,3196.95677501017,1,NaN,Inf,Inf,521,2629.70461304681,50465872.0812339,22702209.7246133
Disp_161,23,1807.53,60017700,0.288423,25.8959816355632,12.7534,4999.99652048039,407.8329939,229.716543147925,2612.51048513619,2513.95856059838,1,NaN,Inf,Inf,522,3660.03102556351,46573604.9873597,18109335.2037505
Disp_162,10,1942.17,75164000,0.36071,35.2695144430582,12.4596,4999.99685117636,190.526877,80.5122194104123,2317.70294721852,1693.81964330877,1,10,871.555224668161,0.0440005883574486,523,1071.9390446984,51155739.9726504,24642628.3319472
Disp_163,22,1820.05,65178500,0.294662,34.9160756975468,19.7058,4999.9922494062,392.803191,167.972085852496,3473.17749896459,3325.47226788257,1,NaN,Inf,Inf,524,3690.99757007332,48119882.218002,24922383.0767558
Disp_164,32,1869.93,86465700,0.288781,25.8153184579372,15.108,4999.99698310239,587.0084256,331.382815280578,3734.69941393133,3658.47372747049,1,NaN,Inf,Inf,525,5285.39640043843,66937030.2202742,26754890.2845785
Disp_165,12,1998.09,40835900,0.349188,34.5414026681813,17.0572,5000.0008567885,235.2151548,101.847782581492,2074.84071915355,1824.07458558238,1,0,1239.46978830972,0.140177801251411,526,2022.18345955517,29458233.1763842,15192950.294791
Disp_166,46,1609.4,62794300,0.311914,36.728172915864,12.1014,4999.99939353313,726.257844,291.941624943249,5226.43699928039,5198.56942049353,1,-90,1498.36783784723,0.101055018603802,527,3276.08813405743,46179721.4777163,22391702.1898003
Disp_167,47,2316.43,81620500,0.30671,30.3783105792983,13.2183,4999.993854564,1068.0363801,527.922669574895,6307.46763086751,6277.08139475002,1,0,5031.76525201151,0.287620931863785,528,5931.82229265588,62921044.8379988,23901900.7348031
Disp_168,39,2248.95,99815200,0.33267,38.4431792121211,19.7075,5000.00289919853,860.4257805,325.466195512823,7139.09865420075,7070.59529284199,1,NaN,Inf,Inf,529,5361.6224056041,66013233.1676652,34742004.2172304
Disp_169,47,1994.17,64977900,0.302531,23.925864112498,13.0604,4999.99785376797,919.4519619,546.564308827978,4372.29327591848,4351.44478604631,1,NaN,Inf,Inf,530,7168.32361302864,50439145.8564193,8613079.02034361
Disp_17,41,2335.68,70027300,0.35782,23.6366510888852,17.5521,5000.00113441822,939.4338528,562.781817481526,4438.18898051045,4410.05647245923,1,NaN,Inf,Inf,531,8941.18044031624,52156429.6017091,8616579.1545003
Disp_170,32,1783.72,44847300,0.310527,22.3208623784838,18.3292,4999.99905617779,559.9453824,347.282035068165,2613.52924445019,2583.39563643589,1,NaN,Inf,Inf,532,6675.7244157152,34588207.7254643,5048815.97920362
Disp_171,48,1717.59,69076400,0.334632,20.375865599834,14.0002,4999.99933846146,808.7787792,527.180440316953,3534.13259097858,3514.38470765105,1,NaN,Inf,Inf,533,7320.78656370303,52278314.1538277,5727860.57296894
Disp_172,48,1604.63,73768400,0.252486,41.3673714978757,14.4951,4999.99033313632,755.5881744,256.231594482851,6379.1080189997,6343.51391415577,1,40,1298.63205223857,0.0397810637950897,534,4072.50350997422,52166820.3997816,24153368.9610416
Disp_173,17,2212.51,74615800,0.265994,22.3864258619238,17.8299,4999.99951838949,368.9802927,228.4536581045,2266.37599662401,2068.03732033793,1,65,2944.55557544507,1.29491937160492,535,10445.6238701464,58399345.6123125,24162221.0472611
Disp_174,48,1763.23,43452300,0.29613,34.3689093650328,18.3417,5000.00358264419,830.2697424,361.566543529647,4741.16108561617,4726.5640054194,1,-5,5834.88336530391,0.6873379945755,536,6222.3776657923,33748636.7294305,15796460.8109773
Disp_175,32,2145.27,64503900,0.347499,22.8614438056988,16.0878,4999.9992035504,673.4431584,411.80782018343,3338.48361233952,3294.03335253916,1,NaN,Inf,Inf,537,6929.64027322774,48295055.3551324,9269697.20232844
Disp_176,26,1775.9,60725200,0.321854,39.2184391963251,16.3617,4999.99863659675,452.961054,166.563442937104,4067.99840357569,3969.53925546855,1,NaN,Inf,Inf,538,2809.14300399045,40521448.4546919,20073150.120516
Disp_177,18,2282.86,55988300,0.26123,39.1008190345883,17.7348,5000.00363142226,403.1074188,148.872850133824,3731.03016338347,3536.99170195866,1,0,3102.34767969306,0.27529564499855,539,3982.34246315739,39273936.6225747,19136437.3138113
Disp_178,47,1945.84,91018100,0.303386,44.0546344316802,17.1639,5000.00147676257,897.1684488,273.327767512052,7947.70188812595,7902.38626888486,1,-35,1791.91827829539,0.0532237514853477,540,4237.22265023653,62150634.9208257,32316282.2870543
Disp_179,49,1878.54,55532800,0.304853,30.3499210976537,16.4557,5000.00069680169,902.9953926,446.73015334603,4959.29612147608,4941.55261172733,1,NaN,Inf,Inf,541,6682.25530033096,43010042.2765751,14506160.0989921
Disp_18,41,1849.91,55960600,0.279772,21.4216204832218,18.7161,4999.99833757874,744.0523011,472.303499582202,3313.75712396938,3290.8160086865,1,NaN,Inf,Inf,542,8018.97191383233,44209013.2852302,5562305.62733756
Disp_180,18,2122.18,40266700,0.2735,22.4552369984805,16.9401,4999.99948887021,374.7345444,231.600366762977,1932.90096420891,1844.2274899164,1,-85,6664.66230339031,1.999844789505,543,6694.65462293757,31881495.6697776,7982823.03578162
Disp_181,6,2248.32,35227400,0.383666,20.1801786273452,12.8419,4999.99707963174,132.3361152,86.6836612572207,797.73086415397,525.793975141593,1,90,468.962253935772,0.186502352356911,544,2159.29420748831,25471064.9803925,10310244.9467952
Disp_182,20,2391.06,37957600,0.30456,36.9248801019903,14.4289,4999.9954699472,469.125972,187.290370490232,3321.89571917248,3237.45795913468,1,-15,2436.33316306752,0.313056647777557,545,3855.92968089793,28294642.1125046,14178021.6904479
Disp_183,11,1668.78,60888400,0.285823,30.001197349064,15.6125,5000.00008004629,180.0780498,90.0357658806649,1777.0096353073,1373.8456920726,1,-30,1480.40763214695,0.27529564499855,546,2565.65718923328,45167022.9382133,21785515.1920742
